tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,improvement_surcharge,total_amount,congestion_surcharge,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-06-09 22:35:45,2024-06-09 23:08:30,1.0,9.9,93,244,55.17,0.0,0.5,1.0,63.61,2.5,1965.0,40.74067587216067,-73.84086726234155,40.84170877111965,-73.94139910573635
2024-06-09 22:35:55,2024-06-09 22:54:27,1.0,7.47,93,260,8.54,0.0,0.5,1.0,10.04,2.5,1112.0,40.74067587216067,-73.84086726234155,40.7442347178015,-73.90630644197881
2024-06-09 22:36:49,2024-06-09 23:11:09,1.0,11.38,93,164,49.2,1.0,0.5,1.0,73.37,2.5,2060.0,40.74067587216067,-73.84086726234155,40.748574629356725,-73.98515639467682
2024-06-09 22:43:08,2024-06-09 23:11:55,2.0,5.91,93,112,33.1,1.0,0.5,1.0,42.72,0.0,1727.0,40.74067587216067,-73.84086726234155,40.729506284208796,-73.94954030482205
2024-06-09 22:47:17,2024-06-09 23:31:20,1.0,14.23,93,238,53.57,0.0,0.5,1.0,77.41,2.5,2643.0,40.74067587216067,-73.84086726234155,40.79170493442707,-73.97304890061592
2024-06-09 22:48:47,2024-06-09 23:18:50,2.0,10.77,93,170,46.4,1.0,0.5,1.0,51.4,2.5,1803.0,40.74067587216067,-73.84086726234155,40.7477457936439,-73.97849159965229
2024-06-09 22:49:32,2024-06-09 23:16:19,1.0,8.2,93,76,48.02,0.0,0.5,1.0,49.52,2.5,1607.0,40.74067587216067,-73.84086726234155,40.660935196550554,-73.87682061127182
2024-06-09 22:51:22,2024-06-09 23:05:47,1.0,8.24,93,64,39.93,0.0,0.5,1.0,41.43,2.5,865.0,40.74067587216067,-73.84086726234155,40.76061560532149,-73.73933714992859
2024-06-09 22:52:09,2024-06-09 23:14:20,1.0,6.5,93,80,26.61,0.0,0.5,1.0,28.11,2.5,1331.0,40.74067587216067,-73.84086726234155,40.71536988214351,-73.9367931449188
2024-06-09 22:55:00,2024-06-09 23:14:31,1.0,9.92,93,198,46.82,0.0,0.5,1.0,48.32,2.5,1171.0,40.74067587216067,-73.84086726234155,40.70652679441958,-73.90170926444722
2024-06-09 22:56:25,2024-06-09 23:16:10,1.0,8.46,93,112,49.73,0.0,0.5,1.0,51.23,2.5,1185.0,40.74067587216067,-73.84086726234155,40.729506284208796,-73.94954030482205
2024-06-09 22:57:08,2024-06-09 23:20:50,1.0,11.56,93,75,46.14,0.0,0.5,1.0,55.58,2.5,1422.0,40.74067587216067,-73.84086726234155,40.7900107514954,-73.94575026755157
2024-06-09 23:00:24,2024-06-09 23:25:31,1.0,9.2,93,238,55.66,0.0,0.5,1.0,66.6,2.5,1507.0,40.74067587216067,-73.84086726234155,40.79170493442707,-73.97304890061592
2024-06-09 23:00:28,2024-06-09 23:34:01,1.0,10.64,93,97,3.5,0.0,0.5,1.0,5.0,2.5,2013.0,40.74067587216067,-73.84086726234155,40.69078679421089,-73.97488208618893
2024-06-09 23:04:44,2024-06-09 23:25:37,1.0,9.83,93,112,35.11,0.0,0.5,1.0,36.61,2.5,1253.0,40.74067587216067,-73.84086726234155,40.729506284208796,-73.94954030482205
2024-06-09 23:06:14,2024-06-09 23:35:04,1.0,11.88,93,188,50.99,0.0,0.5,1.0,52.49,2.5,1730.0,40.74067587216067,-73.84086726234155,40.65874445085672,-73.94744164500473
2024-06-09 23:07:28,2024-06-09 23:29:43,1.0,9.55,93,37,39.4,1.0,0.5,1.0,41.9,0.0,1335.0,40.74067587216067,-73.84086726234155,40.694994318442106,-73.92224002165717
2024-06-09 23:11:03,2024-06-09 23:29:38,1.0,7.17,93,223,39.67,0.0,0.5,1.0,41.17,2.5,1115.0,40.74067587216067,-73.84086726234155,40.777426920532754,-73.9054077340983
2024-06-09 23:15:27,2024-06-09 23:37:11,2.0,9.49,93,48,38.7,1.0,0.5,1.0,56.64,2.5,1304.0,40.74067587216067,-73.84086726234155,40.76225275531935,-73.98984464313298
2024-06-09 23:23:50,2024-06-09 23:52:17,1.0,9.94,93,162,42.23,0.0,0.5,1.0,55.48,2.5,1707.0,40.74067587216067,-73.84086726234155,40.75668765218882,-73.97235594352027
2024-06-09 23:25:09,2024-06-09 23:46:10,1.0,11.65,93,236,59.97,0.0,0.5,1.0,68.41,2.5,1261.0,40.74067587216067,-73.84086726234155,40.780436437189955,-73.95701169835736
2024-06-09 23:25:39,2024-06-09 23:55:01,1.0,15.58,93,210,70.06,0.0,0.5,1.0,71.56,2.5,1762.0,40.74067587216067,-73.84086726234155,40.5920234643643,-73.94050716694059
2024-06-09 23:28:46,2024-06-09 23:52:59,1.0,10.17,93,100,70.0,0.0,0.5,1.0,92.94,2.5,1453.0,40.74067587216067,-73.84086726234155,40.75351275872571,-73.9887865991153
2024-06-09 23:34:05,2024-06-09 23:59:55,1.0,8.7,93,205,38.26,0.0,0.5,1.0,39.76,2.5,1550.0,40.74067587216067,-73.84086726234155,40.69120144680615,-73.76314612543833
2024-06-09 23:39:44,2024-06-09 23:58:06,4.0,11.17,93,236,100.0,0.0,0.0,1.0,115.44,2.5,1102.0,40.74067587216067,-73.84086726234155,40.780436437189955,-73.95701169835736
2024-06-09 23:40:37,2024-06-10 00:14:54,1.0,14.55,93,188,59.16,0.0,0.5,1.0,60.66,2.5,2057.0,40.74067587216067,-73.84086726234155,40.65874445085672,-73.94744164500473
2024-06-09 23:44:00,2024-06-10 00:12:01,1.0,9.81,93,49,6.5,0.0,0.5,1.0,8.0,2.5,1681.0,40.74067587216067,-73.84086726234155,40.68796745714745,-73.9623635381836
2024-06-09 23:48:27,2024-06-10 00:15:42,1.0,13.35,93,181,57.0,0.0,0.5,1.0,58.5,2.5,1635.0,40.74067587216067,-73.84086726234155,40.67037432591724,-73.98141374048754
