tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,improvement_surcharge,total_amount,congestion_surcharge,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-10-27 09:33:15,2024-10-27 09:49:11,1.0,3.28,186,43,18.4,0.0,0.5,1.0,27.4,2.5,956.0,40.748497181405014,-73.9924375369761,40.782478099747884,-73.9655535654591
2024-10-27 09:33:24,2024-10-27 09:51:21,2.0,4.02,186,231,21.9,0.0,0.5,1.0,32.37,2.5,1077.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 09:34:26,2024-10-27 09:39:45,1.0,0.5,186,90,6.5,2.5,0.5,1.0,10.5,2.5,319.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 09:35:04,2024-10-27 10:00:13,1.0,10.08,186,138,42.2,5.0,0.5,1.0,69.77,2.5,1509.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 09:35:45,2024-10-27 09:57:32,1.0,3.31,186,140,21.9,0.0,0.5,1.0,32.37,2.5,1307.0,40.748497181405014,-73.9924375369761,40.76548408788984,-73.95473878380501
2024-10-27 09:36:00,2024-10-27 10:16:23,1.0,17.24,186,132,70.0,0.0,0.5,1.0,81.49,2.5,2423.0,40.748497181405014,-73.9924375369761,40.64698489239528,-73.78653298335001
2024-10-27 09:37:18,2024-10-27 09:47:08,2.0,1.86,186,107,11.4,0.0,0.5,1.0,18.48,2.5,590.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 09:38:05,2024-10-27 09:56:12,1.0,3.85,186,236,19.1,0.0,0.5,1.0,27.72,2.5,1087.0,40.748497181405014,-73.9924375369761,40.780436437189955,-73.95701169835736
2024-10-27 09:43:37,2024-10-27 09:54:51,1.0,1.91,186,143,12.8,0.0,0.5,1.0,21.0,2.5,674.0,40.748497181405014,-73.9924375369761,40.77596522876101,-73.98764554944397
2024-10-27 09:44:05,2024-10-27 09:58:16,1.0,1.57,186,246,14.2,0.0,0.5,1.0,20.2,2.5,851.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 09:44:47,2024-10-27 09:55:38,1.0,2.22,186,148,12.8,0.0,0.5,1.0,20.16,2.5,651.0,40.748497181405014,-73.9924375369761,40.718938359380246,-73.99089626184728
2024-10-27 09:47:08,2024-10-27 09:58:13,1.0,1.68,186,162,12.1,0.0,0.5,1.0,19.32,2.5,665.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 09:48:26,2024-10-27 09:55:33,1.0,1.0,186,48,8.6,2.5,0.5,1.0,16.6,2.5,427.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 09:48:39,2024-10-27 09:54:55,1.0,0.51,186,186,7.2,0.0,0.5,1.0,11.2,2.5,376.0,40.748497181405014,-73.9924375369761,40.748497181405014,-73.9924375369761
2024-10-27 09:49:26,2024-10-27 10:02:24,2.0,2.42,186,142,14.9,0.0,0.5,1.0,18.9,2.5,778.0,40.748497181405014,-73.9924375369761,40.77363329302708,-73.98153220639182
2024-10-27 09:52:31,2024-10-27 10:02:42,1.0,1.59,186,114,11.4,0.0,0.5,1.0,17.4,2.5,611.0,40.748497181405014,-73.9924375369761,40.7283403913723,-73.99738026020042
2024-10-27 09:52:36,2024-10-27 10:04:03,1.0,2.14,186,237,12.8,0.0,0.5,1.0,17.8,2.5,687.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 09:53:08,2024-10-27 10:10:45,1.0,1.53,186,162,15.6,0.0,0.5,1.0,23.52,2.5,1057.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 09:53:13,2024-10-27 10:00:42,1.0,1.21,186,107,9.3,0.0,0.5,1.0,14.3,2.5,449.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 09:53:58,2024-10-27 10:01:24,1.0,0.69,186,234,7.9,0.0,0.5,1.0,11.9,2.5,446.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 09:54:14,2024-10-27 10:00:13,1.0,1.01,186,48,7.9,0.0,0.5,1.0,14.28,2.5,359.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 09:54:15,2024-10-27 10:06:03,1.0,0.78,186,170,11.4,0.0,0.5,1.0,18.48,2.5,708.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 09:54:54,2024-10-27 10:11:45,4.0,3.42,186,237,19.1,0.0,0.5,1.0,23.1,2.5,1011.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 09:54:54,2024-10-27 10:11:45,4.0,3.42,186,237,19.1,0.0,0.5,1.0,23.1,2.5,1011.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 09:56:15,2024-10-27 10:11:59,1.0,2.01,186,234,15.6,0.0,0.5,1.0,21.6,2.5,944.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 09:56:39,2024-10-27 10:09:34,1.0,0.31,186,68,11.4,0.0,0.5,1.0,18.48,2.5,775.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 09:56:40,2024-10-27 10:08:25,1.0,1.96,186,50,12.8,0.0,0.5,1.0,16.8,2.5,705.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 09:56:54,2024-10-27 10:10:12,1.0,1.67,186,233,13.5,0.0,0.5,1.0,17.5,2.5,798.0,40.748497181405014,-73.9924375369761,40.74991407790216,-73.97044256869239
2024-10-27 09:56:54,2024-10-27 10:10:12,1.0,1.67,186,233,13.5,0.0,0.5,1.0,17.5,2.5,798.0,40.748497181405014,-73.9924375369761,40.74991407790216,-73.97044256869239
2024-10-27 09:56:59,2024-10-27 10:07:25,3.0,1.82,186,234,12.1,0.0,0.5,1.0,19.32,2.5,626.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 09:57:39,2024-10-27 10:10:00,1.0,1.64,186,163,12.8,0.0,0.5,1.0,20.16,2.5,741.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 09:57:41,2024-10-27 10:08:57,2.0,1.59,186,161,11.4,0.0,0.5,1.0,17.9,2.5,676.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 09:57:51,2024-10-27 10:11:29,3.0,1.75,186,114,14.2,0.0,0.5,1.0,21.84,2.5,818.0,40.748497181405014,-73.9924375369761,40.7283403913723,-73.99738026020042
2024-10-27 09:58:21,2024-10-27 10:09:21,2.0,1.5,186,142,11.4,0.0,0.5,1.0,15.4,2.5,660.0,40.748497181405014,-73.9924375369761,40.77363329302708,-73.98153220639182
2024-10-27 09:59:11,2024-10-27 10:24:01,1.0,4.74,186,232,27.5,0.0,0.5,1.0,36.5,2.5,1490.0,40.748497181405014,-73.9924375369761,40.71473250693941,-73.9830245583349
2024-10-27 09:59:26,2024-10-27 10:33:58,2.0,7.76,186,195,39.4,0.0,0.5,1.0,50.34,2.5,2072.0,40.748497181405014,-73.9924375369761,40.67554886228092,-74.00917849113321
2024-10-27 10:00:28,2024-10-27 10:06:31,1.0,1.04,186,234,8.72,0.0,0.5,1.0,12.72,2.5,363.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 10:01:48,2024-10-27 10:19:07,1.0,5.06,186,263,24.7,0.0,0.5,1.0,34.44,2.5,1039.0,40.748497181405014,-73.9924375369761,40.77876585543438,-73.951009874818
2024-10-27 10:02:19,2024-10-27 10:12:50,0.0,1.2,186,230,11.4,2.5,0.5,1.0,17.4,2.5,631.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 10:02:52,2024-10-27 10:35:13,6.0,16.97,186,132,70.0,0.0,0.5,1.0,97.13,2.5,1941.0,40.748497181405014,-73.9924375369761,40.64698489239528,-73.78653298335001
2024-10-27 10:02:53,2024-10-27 10:07:44,1.0,1.0,186,170,7.2,2.5,0.5,1.0,12.88,2.5,291.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 10:03:12,2024-10-27 10:21:23,1.0,2.44,186,237,17.0,0.0,0.5,1.0,25.2,2.5,1091.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 10:03:19,2024-10-27 10:15:49,1.0,1.89,186,142,12.8,0.0,0.5,1.0,20.16,2.5,750.0,40.748497181405014,-73.9924375369761,40.77363329302708,-73.98153220639182
2024-10-27 10:03:32,2024-10-27 10:25:07,1.0,3.48,186,13,21.2,0.0,0.5,1.0,29.2,2.5,1295.0,40.748497181405014,-73.9924375369761,40.71203815707452,-74.01607915192933
2024-10-27 10:05:14,2024-10-27 10:24:17,1.0,3.39,186,238,19.8,0.0,0.5,1.0,23.8,2.5,1143.0,40.748497181405014,-73.9924375369761,40.79170493442707,-73.97304890061592
2024-10-27 10:05:37,2024-10-27 10:14:38,1.0,1.27,186,113,10.0,0.0,0.5,1.0,16.8,2.5,541.0,40.748497181405014,-73.9924375369761,40.732579073027026,-73.99430477051166
2024-10-27 10:06:16,2024-10-27 10:14:57,1.0,1.6,186,50,10.7,0.0,0.5,1.0,17.64,2.5,521.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:10:06,2024-10-27 10:28:19,1.0,1.32,186,137,16.3,0.0,0.5,1.0,22.3,2.5,1093.0,40.748497181405014,-73.9924375369761,40.74043897859643,-73.97649472376759
2024-10-27 10:10:16,2024-10-27 10:10:24,1.0,0.0,186,90,70.0,0.0,0.5,1.0,101.18,2.5,8.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 10:11:32,2024-10-27 10:27:38,2.0,2.19,186,50,15.6,0.0,0.5,1.0,23.52,2.5,966.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:11:39,2024-10-27 10:21:51,0.0,2.1,186,79,12.1,2.5,0.5,1.0,19.1,2.5,612.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 10:11:49,2024-10-27 10:23:43,4.0,1.34,186,170,11.4,0.0,0.5,1.0,18.48,2.5,714.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 10:12:32,2024-10-27 10:24:06,1.0,1.89,186,229,12.8,0.0,0.5,1.0,20.16,2.5,694.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 10:13:01,2024-10-27 10:22:07,1.0,1.71,186,161,14.29,0.0,0.5,1.0,21.95,2.5,546.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 10:13:11,2024-10-27 10:18:08,1.0,0.6,186,100,6.5,2.5,0.5,1.0,11.5,2.5,297.0,40.748497181405014,-73.9924375369761,40.75351275872571,-73.9887865991153
2024-10-27 10:14:13,2024-10-27 10:23:40,1.0,0.76,186,230,10.0,0.0,0.5,1.0,14.0,2.5,567.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 10:14:13,2024-10-27 10:23:40,1.0,0.76,186,230,10.0,0.0,0.5,1.0,14.0,2.5,567.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 10:16:05,2024-10-27 10:39:17,4.0,2.8,186,141,21.9,0.0,0.5,1.0,31.08,2.5,1392.0,40.748497181405014,-73.9924375369761,40.76694821638321,-73.95963474149167
2024-10-27 10:16:20,2024-10-27 10:29:44,1.0,2.5,186,43,14.9,0.0,0.5,1.0,24.57,2.5,804.0,40.748497181405014,-73.9924375369761,40.782478099747884,-73.9655535654591
2024-10-27 10:17:23,2024-10-27 10:32:00,1.0,2.86,186,236,16.3,0.0,0.5,1.0,25.38,2.5,877.0,40.748497181405014,-73.9924375369761,40.780436437189955,-73.95701169835736
2024-10-27 10:17:42,2024-10-27 10:26:32,1.0,1.28,186,107,10.0,0.0,0.5,1.0,16.1,2.5,530.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 10:18:25,2024-10-27 10:31:43,1.0,2.1,186,50,14.2,0.0,0.5,1.0,21.84,2.5,798.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:18:45,2024-10-27 10:34:34,1.0,2.4,186,246,13.5,2.5,0.5,1.0,21.9,2.5,949.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 10:21:00,2024-10-27 10:27:56,1.0,0.68,186,137,7.9,0.0,0.5,1.0,14.28,2.5,416.0,40.748497181405014,-73.9924375369761,40.74043897859643,-73.97649472376759
2024-10-27 10:21:10,2024-10-27 10:30:48,1.0,1.85,186,114,11.4,0.0,0.5,1.0,18.48,2.5,578.0,40.748497181405014,-73.9924375369761,40.7283403913723,-73.99738026020042
2024-10-27 10:24:02,2024-10-27 10:41:26,1.0,2.12,186,237,16.3,0.0,0.5,1.0,24.36,2.5,1044.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 10:24:16,2024-10-27 10:25:47,1.0,0.19,186,186,3.7,0.0,0.5,1.0,7.7,2.5,91.0,40.748497181405014,-73.9924375369761,40.748497181405014,-73.9924375369761
2024-10-27 10:24:16,2024-10-27 10:25:47,1.0,0.19,186,100,3.7,0.0,0.5,1.0,7.7,2.5,91.0,40.748497181405014,-73.9924375369761,40.75351275872571,-73.9887865991153
2024-10-27 10:24:30,2024-10-27 10:37:18,1.0,1.59,186,249,1.0,0.0,0.5,1.0,3.0,2.5,768.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:25:48,2024-10-27 10:34:32,1.0,1.08,186,68,9.3,0.0,0.5,1.0,15.96,2.5,524.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 10:27:33,2024-10-27 10:44:12,1.0,2.06,186,107,16.3,0.0,0.5,1.0,24.36,2.5,999.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 10:27:35,2024-10-27 10:36:06,2.0,1.15,186,170,9.3,0.0,0.5,1.0,13.3,2.5,511.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 10:29:30,2024-10-27 10:43:34,1.0,2.01,186,162,14.9,0.0,0.5,1.0,22.68,2.5,844.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 10:30:52,2024-10-27 10:34:27,1.0,0.35,186,100,5.1,0.0,0.5,1.0,9.1,2.5,215.0,40.748497181405014,-73.9924375369761,40.75351275872571,-73.9887865991153
2024-10-27 10:30:52,2024-10-27 10:34:27,1.0,0.35,186,100,5.1,0.0,0.5,1.0,9.1,2.5,215.0,40.748497181405014,-73.9924375369761,40.75351275872571,-73.9887865991153
2024-10-27 10:33:17,2024-10-27 10:45:44,1.0,2.37,186,237,14.2,0.0,0.5,1.0,21.84,2.5,747.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 10:33:37,2024-10-27 10:48:36,1.0,0.47,186,186,13.5,0.0,0.5,1.0,20.5,2.5,899.0,40.748497181405014,-73.9924375369761,40.748497181405014,-73.9924375369761
2024-10-27 10:34:00,2024-10-27 10:36:08,1.0,0.5,186,90,4.4,0.0,0.5,1.0,8.4,2.5,128.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 10:34:27,2024-10-27 10:50:02,1.0,1.74,186,163,14.9,0.0,0.5,1.0,21.74,2.5,935.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 10:34:43,2024-10-27 10:41:08,1.0,0.73,186,246,7.9,0.0,0.5,1.0,11.9,2.5,385.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 10:36:30,2024-10-27 10:41:41,1.0,0.78,186,170,7.2,0.0,0.5,1.0,13.44,2.5,311.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 10:37:22,2024-10-27 10:49:18,2.0,1.05,186,230,11.4,0.0,0.5,1.0,18.48,2.5,716.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 10:37:41,2024-10-27 10:43:22,2.0,1.22,186,113,7.9,0.0,0.5,1.0,14.28,2.5,341.0,40.748497181405014,-73.9924375369761,40.732579073027026,-73.99430477051166
2024-10-27 10:37:54,2024-10-27 11:02:33,3.0,16.99,186,132,70.0,0.0,0.5,1.0,90.94,2.5,1479.0,40.748497181405014,-73.9924375369761,40.64698489239528,-73.78653298335001
2024-10-27 10:39:42,2024-10-27 10:53:48,1.0,2.24,186,211,15.99,0.0,0.5,1.0,19.99,2.5,846.0,40.748497181405014,-73.9924375369761,40.72388811004175,-74.00153756565635
2024-10-27 10:41:24,2024-10-27 11:03:56,1.0,3.63,186,239,21.9,0.0,0.5,1.0,29.9,2.5,1352.0,40.748497181405014,-73.9924375369761,40.78396143031379,-73.97863194845084
2024-10-27 10:42:05,2024-10-27 10:54:01,1.0,1.9,186,234,12.8,0.0,0.5,1.0,16.8,2.5,716.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 10:42:05,2024-10-27 10:54:01,1.0,1.9,186,234,12.8,0.0,0.5,1.0,16.8,2.5,716.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 10:43:03,2024-10-27 11:06:31,3.0,10.17,186,138,65.0,5.0,0.0,1.0,80.44,2.5,1408.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 10:44:23,2024-10-27 10:51:07,1.0,0.94,186,162,7.9,0.0,0.5,1.0,14.28,2.5,404.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 10:44:40,2024-10-27 11:05:17,3.0,2.18,186,249,18.4,0.0,0.5,1.0,26.88,2.5,1237.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:45:32,2024-10-27 10:52:17,1.0,1.08,186,246,8.6,0.0,0.5,1.0,15.12,2.5,405.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 10:45:36,2024-10-27 11:02:41,1.0,1.73,186,90,16.3,0.0,0.5,1.0,22.1,2.5,1025.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 10:45:42,2024-10-27 11:09:12,1.0,6.11,186,41,28.78,0.0,0.5,1.0,32.78,2.5,1410.0,40.748497181405014,-73.9924375369761,40.80433394979462,-73.95129200243511
2024-10-27 10:46:06,2024-10-27 11:05:19,1.0,4.1,186,13,21.9,0.0,0.5,1.0,27.9,2.5,1153.0,40.748497181405014,-73.9924375369761,40.71203815707452,-74.01607915192933
2024-10-27 10:46:40,2024-10-27 10:58:47,1.0,2.54,186,144,14.2,0.0,0.5,1.0,21.84,2.5,727.0,40.748497181405014,-73.9924375369761,40.72088889344528,-73.99691854183824
2024-10-27 10:46:52,2024-10-27 10:59:48,1.0,2.0,186,43,12.1,2.5,0.5,1.0,16.26,2.5,776.0,40.748497181405014,-73.9924375369761,40.782478099747884,-73.9655535654591
2024-10-27 10:47:27,2024-10-27 11:01:10,1.0,2.2,186,211,12.8,2.5,0.5,1.0,18.8,2.5,823.0,40.748497181405014,-73.9924375369761,40.72388811004175,-74.00153756565635
2024-10-27 10:48:44,2024-10-27 11:19:35,1.0,4.66,186,236,29.6,0.0,0.5,1.0,42.0,2.5,1851.0,40.748497181405014,-73.9924375369761,40.780436437189955,-73.95701169835736
2024-10-27 10:48:53,2024-10-27 10:53:17,1.0,1.12,186,249,7.2,0.0,0.5,1.0,13.44,2.5,264.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:49:21,2024-10-27 10:58:19,1.0,2.33,186,231,12.1,0.0,0.5,1.0,19.32,2.5,538.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 10:50:18,2024-10-27 11:07:45,1.0,2.1,186,50,16.3,0.0,0.5,1.0,20.3,2.5,1047.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:50:45,2024-10-27 11:06:42,2.0,1.5,186,107,14.9,0.0,0.5,1.0,22.68,2.5,957.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 10:53:12,2024-10-27 11:01:38,0.0,0.8,186,48,9.3,2.5,0.5,1.0,13.3,2.5,506.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 10:53:23,2024-10-27 11:01:04,1.0,1.23,186,249,9.3,0.0,0.5,1.0,15.96,2.5,461.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:53:58,2024-10-27 11:09:55,1.0,2.0,186,229,15.6,2.5,0.5,1.0,19.6,2.5,957.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 10:54:26,2024-10-27 11:38:40,1.0,3.4,186,186,35.9,2.5,0.5,1.0,49.85,2.5,2654.0,40.748497181405014,-73.9924375369761,40.748497181405014,-73.9924375369761
2024-10-27 10:54:41,2024-10-27 11:22:47,1.0,3.61,186,262,25.4,0.0,0.5,1.0,35.28,2.5,1686.0,40.748497181405014,-73.9924375369761,40.775932403149966,-73.94651035601466
2024-10-27 10:55:19,2024-10-27 11:38:22,1.0,12.66,186,130,59.0,0.0,0.5,1.0,83.93,2.5,2583.0,40.748497181405014,-73.9924375369761,40.70436877745508,-73.79397965822713
2024-10-27 10:55:46,2024-10-27 11:13:34,1.0,2.0,186,163,13.24,0.0,0.5,1.0,17.24,2.5,1068.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 10:56:43,2024-10-27 11:08:47,1.0,1.73,186,50,12.1,0.0,0.5,1.0,16.1,2.5,724.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:56:44,2024-10-27 11:03:45,1.0,1.26,186,249,8.6,0.0,0.5,1.0,13.6,2.5,421.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:57:39,2024-10-27 11:06:06,1.0,0.99,186,170,9.3,0.0,0.5,1.0,13.3,2.5,507.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 10:58:01,2024-10-27 11:08:34,1.0,1.5,186,50,11.4,0.0,0.5,1.0,15.4,2.5,633.0,40.748497181405014,-73.9924375369761,40.76623772504185,-73.99513522075515
2024-10-27 10:58:22,2024-10-27 11:14:34,2.0,4.16,186,151,21.2,0.0,0.5,1.0,25.2,2.5,972.0,40.748497181405014,-73.9924375369761,40.79796199310006,-73.96816833309242
2024-10-27 10:58:38,2024-10-27 11:27:27,1.0,2.6,186,249,22.6,2.5,0.5,1.0,31.9,2.5,1729.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 10:58:40,2024-10-27 11:24:00,1.0,7.06,186,65,33.8,0.0,0.5,1.0,45.36,2.5,1520.0,40.748497181405014,-73.9924375369761,40.695337529461135,-73.98608600498395
2024-10-27 10:58:54,2024-10-27 11:25:19,2.0,2.41,186,79,23.3,0.0,0.5,1.0,31.39,2.5,1585.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 10:59:04,2024-10-27 11:07:28,1.0,0.96,186,230,9.3,0.0,0.5,1.0,15.96,2.5,504.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 11:00:08,2024-10-27 11:06:33,1.0,1.06,186,107,7.9,0.0,0.5,1.0,14.28,2.5,385.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 11:00:39,2024-10-27 11:34:29,1.0,3.8,186,148,30.3,2.5,0.5,1.0,42.85,2.5,2030.0,40.748497181405014,-73.9924375369761,40.718938359380246,-73.99089626184728
2024-10-27 11:01:13,2024-10-27 11:07:42,1.0,1.05,186,234,7.9,0.0,0.5,1.0,11.9,2.5,389.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 11:01:28,2024-10-27 11:32:14,1.0,8.63,186,138,65.0,5.0,0.0,1.0,80.44,2.5,1846.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 11:02:28,2024-10-27 11:17:38,5.0,1.75,186,163,14.2,0.0,0.5,1.0,18.2,2.5,910.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 11:04:20,2024-10-27 11:15:57,1.0,1.37,186,161,11.4,0.0,0.5,1.0,18.48,2.5,697.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 11:05:10,2024-10-27 11:40:05,2.0,9.26,186,195,43.6,0.0,0.5,1.0,57.12,2.5,2095.0,40.748497181405014,-73.9924375369761,40.67554886228092,-74.00917849113321
2024-10-27 11:05:13,2024-10-27 11:11:27,1.0,1.28,186,113,8.6,0.0,0.5,1.0,15.12,2.5,374.0,40.748497181405014,-73.9924375369761,40.732579073027026,-73.99430477051166
2024-10-27 11:06:41,2024-10-27 11:26:29,1.0,2.4,186,79,17.7,2.5,0.5,1.0,27.15,2.5,1188.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 11:07:12,2024-10-27 11:34:24,2.0,16.41,186,1,82.5,0.0,0.0,1.0,123.6,0.0,1632.0,40.748497181405014,-73.9924375369761,40.69183120640151,-74.17400027276302
2024-10-27 11:07:32,2024-10-27 11:22:14,1.0,2.01,186,48,14.9,0.0,0.5,1.0,18.9,2.5,882.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 11:09:11,2024-10-27 11:20:26,1.0,1.02,186,246,11.4,0.0,0.5,1.0,18.48,2.5,675.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 11:09:25,2024-10-27 11:25:49,1.0,3.12,186,231,18.4,0.0,0.5,1.0,22.4,2.5,984.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 11:09:36,2024-10-27 11:24:41,1.0,1.73,186,163,15.71,0.0,0.5,1.0,19.71,2.5,905.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 11:10:28,2024-10-27 11:40:40,1.0,3.65,186,238,27.5,0.0,0.5,1.0,31.5,2.5,1812.0,40.748497181405014,-73.9924375369761,40.79170493442707,-73.97304890061592
2024-10-27 11:11:17,2024-10-27 11:27:58,1.0,2.15,186,234,16.3,0.0,0.5,1.0,22.3,2.5,1001.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 11:11:29,2024-10-27 11:26:17,1.0,2.02,186,141,14.2,0.0,0.5,1.0,21.84,2.5,888.0,40.748497181405014,-73.9924375369761,40.76694821638321,-73.95963474149167
2024-10-27 11:12:35,2024-10-27 11:26:24,1.0,1.0,186,107,10.7,2.5,0.5,1.0,14.7,2.5,829.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 11:12:39,2024-10-27 11:46:16,1.0,3.87,186,262,29.6,0.0,0.5,1.0,40.32,2.5,2017.0,40.748497181405014,-73.9924375369761,40.775932403149966,-73.94651035601466
